PIN,Angle between B and C,Angle between B and E,Angle between B and F,Angle between C and E,Angle between C and F,Angle between the projections of B and C on the z=0 plane,Angle between the projections of B and F on the z=0 plane,Angle between the projections of C and E on the z=0 plane,Angle of B strand vector to x axis,Angle of B strand vector to y axis,Angle of B strand vector to z axis,Angle of C strand vector to x axis,Angle of C strand vector to y axis,Angle of C strand vector to z axis,Angle of E strand vector to x axis,Angle of E strand vector to y axis,Angle of E strand vector to z axis,Angle of F strand vector to x axis,Angle of F strand vector to y axis,Angle of F strand vector to z axis,Distance of Center of Mass of B from plane,Distance of Center of Mass of C from plane,Distance of Center of Mass of E from plane,Distance of Center of Mass of F from plane
1NFD_A_1_to_116,2.3125246169028535,2.899473495381276,0.4563043020685854,0.6764140665809889,2.750597981012755,2.4936251710608537,0.3977659785206431,0.6309661880342328,-0.1036443111636584,1.3849583566143084,-0.1536934635104232,-0.1036443111636584,1.3849583566143084,-0.1536934635104232,0.121414258828663,-1.4206882535476495,-0.0878316193399479,-0.5012271632372074,1.063451854277731,0.0720041756661022,0.9493509965178282,1.218750916829711,2.2385042593011946,2.3034746083723774
7Q0G_L_111_to_211,2.5491706038185695,2.811056934876182,0.2853087212061375,0.3986519604106285,2.825709139749731,2.774057857895308,0.2155187284414146,0.3798639865895913,-0.0874668112365912,1.3197625724724038,-0.2346872690575407,-0.0874668112365912,1.3197625724724038,-0.2346872690575407,0.0772542462772825,-1.447717660585154,-0.0956216534080482,-0.3051390394261746,1.2621528487280247,-0.0449420153995325,2.809552329792254,0.1406636418408532,6.4918295236783194,2.0870648901422104
6MNM_A_119_to_191,2.7209595711497885,2.6393742566393525,0.1307988961814319,0.1582396557994202,2.820442127284859,2.9002850220996055,0.1222857597833257,0.0892323002029493,0.0463053721243438,-1.466940750453955,-0.0928945398709704,0.0463053721243438,-1.466940750453955,-0.0928945398709704,0.097746039055413,1.1705989934641932,-0.3867489035871823,-0.0757005240330197,-1.4823354381489784,-0.0456810472000177,2.9937373399984857,2.6123895705913163,1.730120488227713,1.3191693339173296
1BQU_A_108_to_204,2.3925662825546574,2.81960836317322,0.6327850178136831,0.5459071615338145,2.725597016720241,2.5102999776092365,0.6369535817531073,0.5544856512229059,0.0332229387115325,-1.4539332534307436,-0.111999664070898,0.0332229387115325,-1.4539332534307436,-0.111999664070898,-0.1080160779949035,1.3420963423255765,-0.2007855013780219,0.6653333194923828,-0.8923973105894127,-0.113067879019719,2.4053741501097656,0.5154369323420346,0.3919381541242965,0.3396975510080791
4ZMY_A_6_to_100,2.130934737692685,2.6650256216442068,0.8919753736816899,0.5342762903851906,2.616781934560549,2.3212272751134826,0.909896791427593,0.4326564536033317,0.4296983174133464,-1.0591776032265543,-0.2601098909126018,0.4296983174133464,-1.0591776032265543,-0.2601098909126018,-0.8331352117018023,0.7371446786786356,-0.0226748110905015,1.2984245163999288,-0.2121037190734298,-0.1682820333270296,3.780295052016851,1.946464614276225,2.3860477609756345,5.506514484267846
7E1Z_B_76_to_302,2.22261535991417,2.741932700568085,0.5660925631401003,0.661946045039662,2.6288035647073325,2.343800070576258,0.5774931697475817,0.6738181292070935,-0.0839921871752391,-1.3539280215877223,-0.1994639615171596,-0.0839921871752391,-1.3539280215877223,-0.1994639615171596,-0.0376553907488437,1.3861028681138623,-0.1807273400360758,0.4818116665941416,-1.045169381269066,-0.1936463158158683,5.588969586800779,1.7958936289608791,0.9889981375697288,0.5926164545678333
3LAF_A_100_to_194,2.3002909800459053,2.722814100469934,0.5543944566424451,0.4266108666545047,2.7573441025466954,2.528207491618842,0.5300833951819859,0.3342020155220879,-0.1767188527341598,-1.1737599527731226,-0.3516145086741145,-0.1767188527341598,-1.1737599527731226,-0.3516145086741145,-0.0907618947226194,1.4739179956383694,0.033784517674642,0.3382136365397421,-1.2023913383932685,-0.1404586470351465,5.957320690893053,2.639929634335631,0.7351517800063005,0.5143932482731982
2GUO_A_183_to_274,2.7042458379301575,2.8654898631130847,0.2214723502435843,0.1671261900100551,2.825917110214357,2.866272795579192,0.2222947293909593,0.1306198043298397,0.0638714424704531,1.3855295910772112,-0.1736687691367822,0.0638714424704531,1.3855295910772112,-0.1736687691367822,0.0796988994961318,-1.4698478192572877,-0.0618257458882016,-0.155803432112735,1.3578309081914854,-0.1440026072543472,2.06883758532895,0.1299242216494063,5.754772110951856,1.5184863816882723
1SOS_A_2_to_152,2.1943343125617583,2.911578712012464,0.8251709221922926,0.7810184232053166,2.6942237464376175,2.257470079474539,0.8352961020056912,0.7750636828004618,-0.0539954565491656,1.4227009795565455,-0.1377659312529264,-0.0539954565491656,1.4227009795565455,-0.1377659312529264,0.1632240001343738,-1.3949310351736757,-0.0648894971810476,-0.8582967567118196,0.6600745627162286,-0.228647366051039,0.8985246862342509,1.6509669400631442,2.8085150335789706,1.3944915732648766
8XFZ_B_3_to_95,2.670098417349206,2.8750803266165947,0.3729700160000285,0.3002685705797963,2.9308084619036063,2.787941830045334,0.3598744004824026,0.29921834937103,-0.0926048246354624,-1.4082012247599804,-0.1332618479206513,-0.0926048246354624,-1.4082012247599804,-0.1332618479206513,0.0386855881370977,1.437337327306245,-0.1276649229652169,0.2663129428162818,-1.3026735703895138,-0.0303664521798225,6.656537691072866,2.4794717694544466,1.391293397783725,0.1440576607344796
4ZT1_A_6_to_100,2.116815219537467,2.649957005713226,0.9454834634904468,0.5339836304971542,2.5887150857895103,2.3339116831968862,0.96243435676899,0.4131589457406094,-0.0958512720633923,-1.2799102173672434,-0.2737689480122263,-0.0958512720633923,-1.2799102173672434,-0.2737689480122263,-0.2948507350086464,1.274761184943472,-0.0256899673152433,0.8489994495746699,-0.6977382317984335,-0.1548308612139013,5.13843437874531,0.7674638927691912,2.2968086578155744,2.2286602108556792
8D3W_B_76_to_302,2.218022714692724,2.750719143759746,0.5555871686593191,0.6511787497118919,2.594722764063163,2.4067173881706516,0.5578328204489156,0.6542218339894332,-0.156413235982644,-1.338400603551957,-0.1704598795247105,-0.156413235982644,-1.338400603551957,-0.1704598795247105,0.0763261431158996,1.3449751027973116,-0.2121097983691739,0.3966037927948878,-1.157880308594363,-0.1088833661108246,4.820538956956839,1.3197623559771303,0.8429655330844407,0.0332351122627653
1JK9_A_1_to_152,2.208689641268141,2.930428297665743,0.7955470944309667,0.791105013308867,2.691163830478247,2.2658579144104274,0.8037055445728265,0.7854337432032052,0.0492484049277879,-1.4262433149209215,-0.1357941760382228,0.0492484049277879,-1.4262433149209215,-0.1357941760382228,-0.1397928044344147,1.420370723525879,-0.0551881445666253,0.8193634585320612,-0.6912617668727927,-0.2467124210531932,5.215698941222766,0.7427383612445952,0.8918762672361624,3.6166565087110847
4WRM_A_107_to_197,2.0285709285879174,2.6960081808008005,0.4318349396340805,0.8764223298117144,2.185467711966148,2.1566121737003,0.3935893665301754,0.9199355054519808,-0.4536752542350539,-1.079073632192444,-0.1765250341250783,-0.4536752542350539,-1.079073632192444,-0.1765250341250783,0.3818454176530097,1.098287029204393,-0.2643738991566797,-0.0627729022548213,-1.1780560720366933,-0.3871439791875377,5.379819945406349,2.6060369197373783,1.4962150269259873,2.0464411202476747
3FQT_A_183_to_274,2.6886329052153073,2.8663238003949374,0.2338354407472299,0.1824619067486763,2.8091394381569845,2.879511870355678,0.2333850162576965,0.1311433965239512,-0.0273448799670701,-1.3926882159110412,-0.1759519599871968,-0.0273448799670701,-1.3926882159110412,-0.1759519599871968,-0.1029350122444765,1.4481416145918378,-0.0664615665404741,0.2036670427398323,-1.3244461997610202,-0.136662639616522,7.320537071729452,2.4881463427411936,1.8637078065461088,0.3114081848663179
4PJA_E_2_to_109,2.200442447706349,2.797807090736838,0.5045391322461921,0.7450902922412812,2.670496441175254,2.3590787782463605,0.4777530270979663,0.7387513526690777,-0.0118425872566174,-1.352816985908718,-0.2176470007882511,-0.0118425872566174,-1.352816985908718,-0.2176470007882511,-0.0313932527952129,1.4434499234200768,-0.1233754150929027,0.4651794069730262,-1.1034128716300595,-0.0420859146021141,5.937552861143783,0.8909140515280131,1.2813939106618748,1.4598589632455834
3HZV_A_2_to_106,2.2768932924233964,2.8972271853693137,0.4546900991974041,0.7530494970455938,2.6682720326129417,2.397335117844832,0.4492900498230038,0.7416483401441082,0.0891525421701848,-1.406693177564239,-0.1374058031030671,0.0891525421701848,-1.406693177564239,-0.1374058031030671,-0.0920816900853265,1.4294396753806162,-0.1069458076122917,0.5384067274850215,-1.0290326560637704,-0.0544414670236341,5.4640828686809515,0.6388575975730989,1.5843440539030968,1.9351801379222389
6VEL_C_107_to_201,2.1407403445383006,2.6587613267869767,0.8778334419772217,0.5184207588906743,2.624510998571323,2.350457775527867,0.8950112888284256,0.4027729454692583,0.1479212635665128,1.2415602960116745,-0.2919025920492908,0.1479212635665128,1.2415602960116745,-0.2919025920492908,0.2338548844950749,-1.3369286022849107,-0.0024060323703909,-0.7276413157971904,0.8149320584323806,-0.1684613003362489,0.1442701942416508,0.719639364307091,0.1506424560481489,0.3695317381244412
1J7V_R_107_to_205,2.235578952127587,2.686208153047412,0.8424171027368464,0.4715534983335956,2.7941044868558187,2.32372522987272,0.8574863684542626,0.4608604262838235,-0.1177427504059733,-1.3197959486473023,-0.2206228002088639,-0.1177427504059733,-1.3197959486473023,-0.2206228002088639,-0.2358168098590898,1.3258565271588645,-0.0649985832639128,0.7246721022146972,-0.8192893085238571,-0.1641735861104358,4.329634093059061,0.872854132806577,0.312880313430925,0.6075371299534752
3UTZ_B_2_to_119,2.2060102263579355,2.8345918946740074,0.6588730156347129,0.770021198820368,2.647690496050532,2.3071329523041224,0.669014177292338,0.7759097820995793,1.3996649222991266,-0.054450854338091,-0.162075358764133,1.3996649222991266,-0.054450854338091,-0.162075358764133,-1.4314213592498364,-0.0033425430153788,-0.1393343570662646,0.9321558838181336,0.6013641616890939,-0.1888631504523732,2.0918350105529937,3.399307159061653,4.279294713700822,6.6901901602277185
3SBW_C_21_to_132,2.4096703894763065,2.818702707008471,0.5474812360558428,0.5511602206814277,2.8413462541352263,2.545799292432258,0.5325691096045904,0.5521664654266121,-0.060382991211064,-1.3928407341596594,-0.167191876611894,-0.060382991211064,-1.3928407341596594,-0.167191876611894,0.0174059348642119,1.4170296293199751,-0.1527627726568436,0.4711294297690265,-1.0986890022782982,-0.0281385555338913,6.293044600021379,1.9948823093637724,0.0303056084238351,1.354253940978012
5JYM_A_6_to_100,2.142412036670242,2.6865383031891312,0.8969525033603472,0.544742158082851,2.586582763775598,2.353177128669852,0.9164130019902652,0.4232917150231398,0.1880563659178455,-1.2422650389514307,-0.2661024514090033,0.1880563659178455,-1.2422650389514307,-0.2661024514090033,-0.5600888998725813,1.0105713514981476,-0.0110682046319408,1.0815902222385083,-0.4518761048136479,-0.1745599875578165,4.424465687085676,0.7299943687491407,2.3624037020121658,3.895662132522793
6O3O_C_153_to_244,2.4808814956971386,2.821024433495867,0.4577523711631627,0.3476782443397131,2.6133874166280777,2.737867702551547,0.4667538767502837,0.2548599689681489,-0.0168587423962507,1.3735817183902137,-0.1964737524204876,-0.0168587423962507,1.3735817183902137,-0.1964737524204876,0.1654087275694258,-1.3831418592588314,-0.0878131946596498,-0.4741456423812065,1.052421368738968,-0.1936286405479863,5.646634563635749,0.8587726490930948,4.876914076434503,0.7729416540880681
1RK1_A_183_to_274,2.642571842714263,2.851779990541251,0.267146296554031,0.2094870134842138,2.752445866822635,2.855335421625685,0.2698951910592835,0.128180659369581,-0.1988507086122088,1.305079976424051,-0.1738949786374033,-0.1988507086122088,1.305079976424051,-0.1738949786374033,0.3591078140327035,-1.2044395490240325,-0.0694064354586516,-0.4659240646779836,1.0767206959420217,-0.1524398840914955,0.9173214478533694,0.7159015342392673,4.4301371781648875,0.4863606294969544
3UPR_B_3_to_95,2.652286150119155,2.8739682253334995,0.3631553685483498,0.31121913233329,2.903783200646182,2.7811352097318607,0.3519641109832455,0.3072165696239015,-0.0102860316109707,1.4345436255366653,-0.1358590551782126,-0.0102860316109707,1.4345436255366653,-0.1358590551782126,0.0631139446621151,-1.429321495858232,-0.1264472154161673,-0.3620331260627463,1.206280712234105,-0.0406202846762346,1.6837199656774535,0.5944051097083771,5.478076839368921,2.402898230394241
2WWM_D_3_to_98,2.43810961333844,2.745072335729833,0.3320691996217575,0.5320243891553125,2.6968334097104085,2.66851719049616,0.3136442170810274,0.5425401002298849,-0.2324944685131733,1.2987215226443052,-0.1387536682738654,-0.2324944685131733,1.2987215226443052,-0.1387536682738654,0.1600716415791345,-1.270592515481341,-0.2517335761930308,-0.5482278711852295,1.021799220395199,-0.0261674107340632,2.011166975011225,0.3304996192837491,1.5341199953456706,0.3654321250129137
1XED_A_3_to_111,2.138200726428457,2.8629200146806593,0.4748696671567345,0.8718154130933466,2.4954302681757135,2.3279751778015587,0.4714890947451801,0.8519040847669541,0.0859100184390329,-1.4204281940731307,-0.1231043627864836,0.0859100184390329,-1.4204281940731307,-0.1231043627864836,-0.0477161442356188,1.4104704958143437,-0.152943144559206,0.5572062645037739,-1.010563472987852,-0.052185397179961,5.881016442532419,0.3624924358224996,1.2691502127304544,2.028463806039693
1WIS_A_24_to_115,2.3641717238564484,2.6947795630564824,0.8141873974194768,0.6918920821563396,2.7131216548919808,2.462362020552717,0.8286589245844391,0.7108645201955192,-0.2179582443830561,1.289654137529428,-0.1747325018243848,-0.2179582443830561,1.289654137529428,-0.1747325018243848,0.182746348437347,-1.241330166721102,-0.2709806924539204,-1.0192570743642717,0.5103859780096347,-0.1907027568103891,1.4781805333522566,2.6182928490971875,2.382824729114077,0.6934035536468413
3TO2_B_3_to_95,2.67642315377991,2.875594125880088,0.3567336925893775,0.2897903485998154,2.9253536436999177,2.7969313001071265,0.3446114286700015,0.2879118931374431,-1.156648462509632,-0.3875567623291396,-0.1386632853360441,-1.156648462509632,-0.3875567623291396,-0.1386632853360441,1.1074998618134206,0.4447378660733987,-0.1212465327618914,-0.8337473607815054,-0.7353708687029057,-0.0408768058796644,7.172515903303657,4.342255160279056,3.269065289012383,3.5833037285391285
1N6U_A_110_to_203,2.5317294537106876,2.7463297871572805,0.7321589393570873,0.7639322010687388,2.820566559808435,2.549713089228189,0.7379989379133048,0.7406018326045852,-0.0645286914803282,-1.411355441231279,-0.1455949661322813,-0.0645286914803282,-1.411355441231279,-0.1455949661322813,0.208660558699415,1.264423767166873,-0.2210042528976072,0.6426613683979631,-0.8513643306203669,-0.2774643371583101,4.371958516000642,1.791329675449471,0.0336440155645707,0.1424240960441595
8QY5_A_224_to_319,2.381504627469998,2.841918983621329,0.7289300121903121,0.5481816572970782,2.7738835232145904,2.485868950235696,0.7382410972595337,0.5434103070570119,0.0837672258165398,-1.3737234042792077,-0.1779604212476802,0.0837672258165398,-1.3737234042792077,-0.1779604212476802,-0.1964277639350626,1.34975854834938,-0.1000517719008136,0.8121526312977262,-0.737801971609803,-0.1446659225899462,3.671178737077944,0.750403052056655,0.4724716932006492,1.3877495510353022
2A6I_A_3_to_107,2.2311073962873524,2.9388237883795583,0.4738229360504407,0.8116567157097805,2.6255632150989077,2.3401088068660374,0.4758749738658174,0.7878599912982076,0.0616230386335907,-1.4051849696877348,-0.1535229059027099,0.0616230386335907,-1.4051849696877348,-0.1535229059027099,-0.0758906530294394,1.4805240300917184,-0.0487905854913539,0.5347263112390901,-1.0227972220534656,-0.1084841084047278,5.757431250184905,0.650318213239176,1.5364202432947307,1.5777237305499625
3GZQ_A_2_to_152,2.1863520996970993,2.9022130925480805,0.865281960509721,0.78083131689212,2.6785157844334577,2.2478852999102235,0.876083744615989,0.7766962729717557,0.111531371467437,1.39282451143015,-0.1381092881758776,0.111531371467437,1.39282451143015,-0.1381092881758776,0.0043919161998979,-1.4997800875681269,-0.0708798458604067,-0.7342072261378303,0.775451172482696,-0.2496643274300571,1.3846480647119517,0.8258598802489087,2.6535047114840604,0.8177510069021897
2GBT_A_2_to_152,2.190852240588092,2.909215540087273,0.8206906138985202,0.784004258009315,2.673577505647594,2.25199849577407,0.8291070031747628,0.7797268408447949,-0.0063004721012043,-1.437078070763008,-0.1335679600440242,-0.0063004721012043,-1.437078070763008,-0.1335679600440242,-0.1032460795526573,1.4451625080957675,-0.0713279745160528,0.790291849832647,-0.7199748740280838,-0.2481885754482959,5.255034715389528,0.8697713305724643,0.8476954805571807,3.3876083861080133
7ZT7_D_116_to_188,2.7811326740266815,2.646308757205235,0.2387183009401686,0.1803238769024091,3.0132676927461617,2.938447764842336,0.1040289881102395,0.0510362210342275,-0.0255664687378704,1.5061502957278634,-0.0593626685125256,-0.0255664687378704,1.5061502957278634,-0.0593626685125256,-0.1157993710745972,-1.1397034279125946,-0.4132334371093391,0.0774674662902332,1.3966494148799868,0.1556522420745807,0.1406470217248741,0.8937445728632731,9.99570965144399,4.537815518046696
2QVF_B_6_to_100,2.1255492897300248,2.675366480178446,0.9269053587354794,0.5506062561359394,2.6037609047115913,2.346329535125826,0.9422235213121783,0.4489806586519544,-0.0391512868611418,-1.2831935667363197,-0.2847741916068502,-0.0391512868611418,-1.2831935667363197,-0.2847741916068502,-0.3053247081238976,1.2636783677312016,-0.0321128672197226,0.8870171161847031,-0.6602965610612976,-0.1518428479293978,5.009931617584631,0.4940586223964995,2.258892952753726,2.5073745338254203
